transaction_id,date,company,customer_id,volume_kg,price_per_kg,cost_per_kg,product,region
9643,2024-09-27,Orla,1906,1356,1.36,0.87,Dairy,East
9644,2024-07-06,Orla,1749,2436,1.37,0.8,Dairy,East
9645,2024-11-12,Orla,1741,2702,1.3,0.79,Dairy,North
9646,2024-05-17,Orla,1164,538,1.4,0.83,Dairy,West
9647,2024-12-08,Orla,1754,1437,1.1,0.81,Dairy,South
9648,2024-04-14,Orla,1089,1633,1.34,0.76,Dairy,West
9649,2024-02-03,Orla,1690,1517,1.33,0.84,Dairy,West
9650,2024-04-19,Orla,1986,2175,1.24,0.76,Dairy,North
9651,2024-02-02,Orla,1057,369,1.32,0.74,Dairy,East
9652,2024-12-19,Orla,1972,1590,1.34,0.82,Dairy,West
9653,2024-08-18,Orla,1262,2045,1.18,0.76,Dairy,East
9654,2024-11-12,Orla,1647,2221,1.33,0.81,Dairy,East
9655,2024-09-22,Orla,1749,1780,1.39,0.83,Dairy,West
9656,2024-06-30,Orla,1818,773,1.42,0.82,Dairy,East
9657,2024-12-05,Orla,1242,2393,1.34,0.96,Dairy,North
9658,2024-03-05,Orla,1662,509,1.29,0.88,Dairy,South
9659,2024-11-28,Orla,1857,2645,1.37,0.84,Dairy,South
9660,2024-01-01,Orla,1875,1541,1.24,0.83,Dairy,North
9661,2024-05-12,Orla,1758,2358,1.36,0.85,Dairy,North
9662,2024-03-20,Orla,1218,891,1.3,0.81,Dairy,North
9663,2024-09-27,Orla,1008,1346,1.38,0.8,Dairy,North
9664,2024-08-28,Orla,1429,459,1.27,0.81,Dairy,South
9665,2024-01-28,Orla,1805,681,1.42,0.78,Dairy,West
9666,2024-08-10,Orla,1878,1143,1.39,0.91,Dairy,South
9667,2024-01-23,Orla,1012,522,1.33,0.76,Dairy,East
9668,2024-04-18,Orla,1774,220,1.32,0.86,Dairy,West
9669,2024-04-16,Orla,1906,2320,1.42,0.85,Dairy,East
9670,2024-05-24,Orla,1969,133,1.45,0.84,Dairy,East
9671,2024-12-19,Orla,1224,170,1.28,0.81,Dairy,East
9672,2024-05-18,Orla,1742,644,1.28,0.76,Dairy,South
9673,2024-10-10,Orla,1689,2921,1.39,0.83,Dairy,North
9674,2024-10-24,Orla,1758,2931,1.14,0.83,Dairy,West
9675,2024-04-08,Orla,1066,1067,1.12,0.93,Dairy,South
9676,2024-11-12,Orla,1808,634,1.25,0.84,Dairy,West
9677,2024-05-02,Orla,1668,113,1.32,0.82,Dairy,South
9678,2024-11-15,Orla,1676,1429,1.23,0.81,Dairy,North
9679,2024-10-13,Orla,1502,370,1.22,0.79,Dairy,East
9680,2024-03-21,Orla,1183,1896,1.27,0.82,Dairy,West
9681,2024-01-10,Orla,1207,1617,1.4,0.84,Dairy,East
9682,2024-01-08,Orla,1527,1683,1.28,0.77,Dairy,East
9683,2024-07-23,Orla,1299,562,1.38,0.79,Dairy,East
9684,2024-11-10,Orla,1817,622,1.31,0.77,Dairy,East
9685,2024-07-15,Orla,1240,2917,1.41,0.83,Dairy,South
9686,2024-07-16,Orla,1454,954,1.29,0.87,Dairy,South
9687,2024-01-30,Orla,1974,2939,1.33,0.67,Dairy,West
9688,2024-01-20,Orla,1741,2145,1.32,0.79,Dairy,West
9689,2024-02-17,Orla,1901,542,1.29,0.9,Dairy,North
9690,2024-05-09,Orla,1529,2398,1.36,0.85,Dairy,North
9691,2024-10-19,Orla,1658,2307,1.35,0.83,Dairy,East
9692,2024-05-11,Orla,1243,2183,1.32,0.75,Dairy,North
9693,2024-12-21,Orla,1562,1321,1.17,0.85,Dairy,North
9694,2024-02-23,Orla,1961,2540,1.22,0.81,Dairy,North
9695,2024-10-07,Orla,1770,1327,1.24,0.85,Dairy,East
9696,2024-09-21,Orla,1237,2191,1.32,0.92,Dairy,North
9697,2024-08-02,Orla,1245,2462,1.3,0.74,Dairy,North
9698,2024-10-16,Orla,1344,507,1.25,0.88,Dairy,North
9699,2024-02-12,Orla,1483,994,1.25,0.79,Dairy,West
9700,2024-03-14,Orla,1309,2353,1.35,0.87,Dairy,North
9701,2024-12-15,Orla,1560,1364,1.25,0.78,Dairy,East
9702,2024-10-04,Orla,1283,2188,1.13,0.76,Dairy,South
9703,2024-11-21,Orla,1037,2735,1.32,0.85,Dairy,North
9704,2024-08-29,Orla,1795,2110,1.27,0.73,Dairy,South
9705,2024-05-09,Orla,1031,2861,1.36,0.77,Dairy,South
9706,2024-12-15,Orla,1242,1486,1.25,0.77,Dairy,South
9707,2024-07-12,Orla,1552,997,1.29,0.77,Dairy,East
9708,2024-02-01,Orla,1291,194,1.32,0.84,Dairy,North
9709,2024-04-15,Orla,1614,639,1.15,0.84,Dairy,North
9710,2024-07-22,Orla,1291,2206,1.26,0.8,Dairy,North
9711,2024-01-01,Orla,1618,608,1.25,0.77,Dairy,West
9712,2024-09-01,Orla,1757,2660,1.27,0.8,Dairy,East
9713,2024-03-12,Orla,1381,2946,1.27,0.74,Dairy,West
9714,2024-11-01,Orla,1598,1145,1.3,0.74,Dairy,South
9715,2024-01-15,Orla,1577,837,1.32,0.77,Dairy,West
9716,2024-02-22,Orla,1137,1327,1.35,0.73,Dairy,East
9717,2024-01-08,Orla,1837,2846,1.34,0.81,Dairy,South
9718,2024-11-25,Orla,1199,570,1.39,0.84,Dairy,East
9719,2024-02-15,Orla,1334,383,1.37,0.81,Dairy,North
9720,2024-11-20,Orla,1604,471,1.4,0.75,Dairy,South
9721,2024-04-23,Orla,1446,1621,1.39,0.78,Dairy,East
9722,2024-05-26,Orla,1347,2276,1.27,0.85,Dairy,East
9723,2024-06-14,Orla,1277,1503,1.28,0.87,Dairy,North
9724,2024-05-18,Orla,1993,606,1.29,0.75,Dairy,West
9725,2024-04-26,Orla,1531,1218,1.39,0.83,Dairy,West
9726,2024-10-25,Orla,1800,677,1.29,0.77,Dairy,East
9727,2024-10-02,Orla,1398,1300,1.36,0.87,Dairy,West
9728,2024-10-03,Orla,1390,2620,1.17,0.87,Dairy,East
9729,2024-12-03,Orla,1983,1107,1.16,0.68,Dairy,West
9730,2024-11-08,Orla,1601,767,1.4,0.76,Dairy,West
9731,2024-06-26,Orla,1561,1546,1.34,0.83,Dairy,North
9732,2024-11-25,Orla,1009,2007,1.39,0.69,Dairy,South
9733,2024-12-19,Orla,1590,2467,1.2,0.88,Dairy,South
9734,2024-06-02,Orla,1548,2205,1.32,0.83,Dairy,East
9735,2024-07-19,Orla,1058,372,1.2,0.73,Dairy,West
9736,2024-12-31,Orla,1087,1321,1.37,0.86,Dairy,East
9737,2024-04-24,Orla,1458,140,1.31,0.86,Dairy,East
9738,2024-06-07,Orla,1103,837,1.3,0.83,Dairy,South
9739,2024-02-11,Orla,1830,1896,1.37,0.83,Dairy,West
9740,2024-09-03,Orla,1788,1368,1.3,0.85,Dairy,North
9741,2024-03-08,Orla,1103,808,1.3,0.75,Dairy,North
9742,2024-11-21,Orla,1253,2383,1.21,0.81,Dairy,East
9743,2024-11-29,Orla,1741,225,1.4,0.76,Dairy,West
9744,2024-07-14,Orla,1334,877,1.31,0.86,Dairy,West
9745,2024-03-30,Orla,1462,935,1.34,0.8,Dairy,South
9746,2024-04-20,Orla,1548,2287,1.21,0.69,Dairy,South
9747,2024-12-24,Orla,1300,978,1.4,0.73,Dairy,West
9748,2024-05-24,Orla,1653,493,1.32,0.8,Dairy,South
9749,2024-10-01,Orla,1554,927,1.43,0.77,Dairy,North
9750,2024-06-27,Orla,1627,2274,1.38,0.77,Dairy,East
9751,2024-08-28,Orla,1340,2043,1.13,0.76,Dairy,East
9752,2024-11-21,Orla,1491,936,1.36,0.76,Dairy,North
9753,2024-11-14,Orla,1083,624,1.37,0.82,Dairy,North
9754,2024-11-26,Orla,1928,1351,1.35,0.84,Dairy,North
9755,2024-06-01,Orla,1258,245,1.32,0.81,Dairy,West
9756,2024-04-13,Orla,1359,834,1.29,0.83,Dairy,East
9757,2024-03-15,Orla,1086,2875,1.3,0.8,Dairy,East
9758,2024-05-07,Orla,1427,2023,1.4,0.72,Dairy,West
9759,2024-07-17,Orla,1366,268,1.41,0.87,Dairy,West
9760,2024-06-02,Orla,1342,1661,1.29,0.87,Dairy,North
9761,2024-02-25,Orla,1346,1248,1.25,0.83,Dairy,South
9762,2024-10-04,Orla,1802,399,1.39,0.74,Dairy,South
9763,2024-12-10,Orla,1920,1037,1.37,0.73,Dairy,East
9764,2024-01-19,Orla,1095,621,1.32,0.76,Dairy,West
9765,2024-06-07,Orla,1254,2252,1.24,0.91,Dairy,South
9766,2024-01-26,Orla,1853,717,1.19,0.82,Dairy,West
9767,2024-06-17,Orla,1135,1068,1.36,0.8,Dairy,North
9768,2024-01-23,Orla,1247,1817,1.26,0.81,Dairy,West
9769,2024-02-16,Orla,1498,2035,1.26,0.78,Dairy,East
9770,2024-01-13,Orla,1883,605,1.33,0.8,Dairy,North
9771,2024-08-04,Orla,1957,401,1.27,0.8,Dairy,East
9772,2024-11-17,Orla,1485,752,1.27,0.77,Dairy,West
9773,2024-07-12,Orla,1401,163,1.25,0.74,Dairy,South
9774,2024-05-23,Orla,1603,2737,1.35,0.81,Dairy,North
9775,2024-03-13,Orla,1411,2379,1.23,0.76,Dairy,West
9776,2024-06-04,Orla,1970,1722,1.2,0.85,Dairy,South
9777,2024-03-17,Orla,1907,418,1.23,0.82,Dairy,East
9778,2024-06-17,Orla,1447,1781,1.4,0.79,Dairy,West
9779,2024-10-13,Orla,1246,928,1.26,0.76,Dairy,East
9780,2024-03-25,Orla,1769,191,1.33,0.83,Dairy,East
9781,2024-06-30,Orla,1698,1060,1.28,0.84,Dairy,East
9782,2024-11-10,Orla,1420,163,1.29,0.78,Dairy,West
9783,2024-10-23,Orla,1123,943,1.4,0.82,Dairy,West
9784,2024-04-21,Orla,1259,318,1.31,0.76,Dairy,North
9785,2024-08-17,Orla,1168,803,1.42,0.81,Dairy,West
9786,2024-04-05,Orla,1940,718,1.44,0.76,Dairy,East
9787,2024-06-16,Orla,1876,2032,1.41,0.78,Dairy,East
9788,2024-06-04,Orla,1110,346,1.26,0.84,Dairy,West
9789,2024-04-14,Orla,1289,1063,1.31,0.86,Dairy,South
9790,2024-07-11,Orla,1598,1596,1.4,0.73,Dairy,East
9791,2024-11-25,Orla,1012,1113,1.36,0.79,Dairy,South
9792,2024-05-11,Orla,1262,156,1.38,0.83,Dairy,West
9793,2024-12-20,Orla,1799,1168,1.39,0.75,Dairy,South
9794,2024-05-17,Orla,1022,1209,1.39,0.78,Dairy,North
9795,2024-11-26,Orla,1944,2128,1.23,0.83,Dairy,West
9796,2024-09-26,Orla,1199,1161,1.3,0.77,Dairy,West
9797,2024-02-07,Orla,1241,2329,1.26,0.73,Dairy,North
9798,2024-02-14,Orla,1238,2311,1.29,0.78,Dairy,North
9799,2024-06-11,Orla,1302,856,1.32,0.79,Dairy,South
9800,2024-11-26,Orla,1164,1958,1.31,0.88,Dairy,West
9801,2024-09-09,Orla,1737,2012,1.26,0.92,Dairy,South
9802,2024-06-17,Orla,1175,225,1.21,0.82,Dairy,West
9803,2024-10-11,Orla,1028,366,1.19,0.8,Dairy,West
9804,2024-09-30,Orla,1676,2501,1.43,0.74,Dairy,West
9805,2024-01-20,Orla,1534,1722,1.39,0.73,Dairy,North
9806,2024-08-26,Orla,1293,1780,1.32,0.86,Dairy,West
9807,2024-09-26,Orla,1476,1631,1.1,0.73,Dairy,East
9808,2024-11-05,Orla,1382,2106,1.24,0.83,Dairy,East
9809,2024-01-31,Orla,1555,709,1.34,0.92,Dairy,North
9810,2024-11-09,Orla,1772,568,1.36,0.75,Dairy,East
9811,2024-04-13,Orla,1691,900,1.28,0.7,Dairy,East
9812,2024-06-18,Orla,1295,232,1.34,0.82,Dairy,East
9813,2024-07-04,Orla,1650,2996,1.29,0.86,Dairy,North
9814,2024-05-07,Orla,1333,1119,1.38,0.75,Dairy,East
9815,2024-07-28,Orla,1247,417,1.3,0.85,Dairy,North
9816,2024-10-07,Orla,1240,1700,1.3,0.86,Dairy,North
9817,2024-09-09,Orla,1105,810,1.27,0.82,Dairy,North
9818,2024-01-19,Orla,1897,550,1.35,0.78,Dairy,West
9819,2024-07-18,Orla,1930,1981,1.33,0.84,Dairy,East
9820,2024-08-07,Orla,1684,1843,1.22,0.77,Dairy,West
9821,2024-05-15,Orla,1560,1423,1.33,0.8,Dairy,South
9822,2024-08-10,Orla,1122,2780,1.31,0.78,Dairy,South
9823,2024-01-03,Orla,1034,241,1.37,0.81,Dairy,East
9824,2024-08-23,Orla,1617,1597,1.29,0.81,Dairy,South
9825,2024-12-07,Orla,1987,668,1.23,0.8,Dairy,South
9826,2024-08-15,Orla,1839,2451,1.27,0.79,Dairy,South
9827,2024-05-21,Orla,1415,2804,1.43,0.83,Dairy,North
9828,2024-01-09,Orla,1707,1679,1.29,0.76,Dairy,North
9829,2024-07-08,Orla,1620,2791,1.37,0.76,Dairy,East
9830,2024-12-15,Orla,1636,2740,1.2,0.86,Dairy,East
9831,2024-06-13,Orla,1326,1988,1.33,0.85,Dairy,East
9832,2024-05-18,Orla,1294,129,1.19,0.77,Dairy,North
9833,2024-10-02,Orla,1431,1366,1.3,0.76,Dairy,South
9834,2024-10-17,Orla,1346,794,1.25,0.77,Dairy,West
9835,2024-02-22,Orla,1036,257,1.24,0.71,Dairy,West
9836,2024-06-23,Orla,1699,2293,1.23,0.85,Dairy,East
9837,2024-04-19,Orla,1511,439,1.29,0.82,Dairy,West
9838,2024-07-21,Orla,1848,1868,1.17,0.76,Dairy,East
9839,2024-05-15,Orla,1969,191,1.2,0.84,Dairy,South
9840,2024-01-04,Orla,1899,428,1.31,0.84,Dairy,West
9841,2024-06-03,Orla,1534,271,1.18,0.8,Dairy,South
9842,2024-06-20,Orla,1909,2849,1.19,0.82,Dairy,West
9843,2024-12-23,Orla,1772,720,1.43,0.82,Dairy,South
9844,2024-02-16,Orla,1705,2419,1.41,0.8,Dairy,West
9845,2024-04-03,Orla,1877,1218,1.24,0.8,Dairy,South
9846,2024-02-17,Orla,1663,1088,1.32,0.82,Dairy,West
9847,2024-08-27,Orla,1017,176,1.24,0.81,Dairy,North
9848,2024-12-12,Orla,1026,2298,1.25,0.78,Dairy,East
9849,2024-07-31,Orla,1535,241,1.08,0.77,Dairy,South
9850,2024-12-05,Orla,1028,330,1.41,0.88,Dairy,North
9851,2024-11-19,Orla,1650,1893,1.34,0.78,Dairy,South
9852,2024-05-18,Orla,1657,2031,1.35,0.74,Dairy,North
9853,2024-07-23,Orla,1634,1053,1.34,0.86,Dairy,East
9854,2024-03-13,Orla,1639,2275,1.29,0.8,Dairy,South
9855,2024-01-04,Orla,1879,1859,1.27,0.8,Dairy,North
9856,2024-03-16,Orla,1116,2843,1.3,0.8,Dairy,West
9857,2024-11-24,Orla,1131,2644,1.4,0.86,Dairy,West
9858,2024-03-17,Orla,1288,1928,1.3,0.75,Dairy,North
9859,2024-10-30,Orla,1717,2957,1.44,0.85,Dairy,South
9860,2024-09-12,Orla,1235,1653,1.25,0.82,Dairy,East
9861,2024-04-11,Orla,1041,2278,1.2,0.85,Dairy,South
9862,2024-04-15,Orla,1159,1584,1.24,0.78,Dairy,South
9863,2024-11-28,Orla,1763,368,1.29,0.93,Dairy,East
9864,2024-02-08,Orla,1690,2765,1.4,0.79,Dairy,North
9865,2024-11-09,Orla,1124,1061,1.27,0.8,Dairy,East
9866,2024-10-01,Orla,1259,1694,1.2,0.75,Dairy,North
9867,2024-03-28,Orla,1275,1727,1.3,0.79,Dairy,South
9868,2024-07-29,Orla,1212,2067,1.39,0.76,Dairy,North
9869,2024-03-17,Orla,1962,1174,1.3,0.91,Dairy,South
9870,2024-03-17,Orla,1472,1802,1.31,0.71,Dairy,East
9871,2024-01-28,Orla,1835,2956,1.3,0.68,Dairy,West
9872,2024-09-01,Orla,1701,1128,1.29,0.77,Dairy,North
9873,2024-03-06,Orla,1569,747,1.47,0.82,Dairy,East
9874,2024-09-22,Orla,1430,837,1.39,0.87,Dairy,North
9875,2024-07-23,Orla,1714,2649,1.43,0.81,Dairy,North
9876,2024-02-27,Orla,1079,1307,1.5,0.78,Dairy,East
9877,2024-07-19,Orla,1954,2556,1.39,0.8,Dairy,West
9878,2024-08-12,Orla,1227,1559,1.27,0.84,Dairy,West
9879,2024-05-21,Orla,1901,919,1.36,0.74,Dairy,South
9880,2024-03-24,Orla,1094,1002,1.43,0.85,Dairy,West
9881,2024-05-22,Orla,1423,2336,1.34,0.71,Dairy,East
9882,2024-12-17,Orla,1972,1603,1.28,0.79,Dairy,West
9883,2024-02-02,Orla,1918,1080,1.4,0.8,Dairy,East
9884,2024-05-31,Orla,1947,2962,1.21,0.73,Dairy,East
9885,2024-06-06,Orla,1515,482,1.31,0.8,Dairy,South
9886,2024-05-20,Orla,1164,2997,1.35,0.78,Dairy,West
9887,2024-09-07,Orla,1425,1445,1.29,0.81,Dairy,South
9888,2024-10-29,Orla,1996,1566,1.34,0.81,Dairy,East
9889,2024-04-21,Orla,1811,589,1.35,0.82,Dairy,West
9890,2024-05-23,Orla,1992,1256,1.34,0.77,Dairy,East
9891,2024-07-27,Orla,1892,525,1.29,0.81,Dairy,East
9892,2024-08-11,Orla,1041,2397,1.27,0.86,Dairy,East
9893,2024-02-12,Orla,1796,2082,1.29,0.84,Dairy,East
9894,2024-09-20,Orla,1740,1685,1.2,0.82,Dairy,North
9895,2024-08-31,Orla,1402,1545,1.4,0.75,Dairy,East
9896,2024-01-03,Orla,1754,1599,1.34,0.67,Dairy,South
9897,2024-05-04,Orla,1723,2831,1.31,0.7,Dairy,North
9898,2024-09-24,Orla,1415,1507,1.25,0.83,Dairy,West
9899,2024-03-24,Orla,1299,2466,1.31,0.76,Dairy,South
9900,2024-01-16,Orla,1054,1119,1.31,0.74,Dairy,South
9901,2024-11-29,Orla,1335,2372,1.27,0.77,Dairy,East
9902,2024-02-28,Orla,1900,522,1.37,0.79,Dairy,East
9903,2024-06-25,Orla,1880,1314,1.22,0.8,Dairy,North
9904,2024-03-03,Orla,1429,1900,1.24,0.76,Dairy,East
9905,2024-02-18,Orla,1971,1879,1.38,0.85,Dairy,South
9906,2024-11-02,Orla,1684,2226,1.41,0.79,Dairy,East
9907,2024-09-02,Orla,1788,954,1.32,0.79,Dairy,West
9908,2024-10-15,Orla,1333,464,1.23,0.75,Dairy,North
9909,2024-10-12,Orla,1740,2169,1.39,0.9,Dairy,East
9910,2024-11-27,Orla,1405,647,1.31,0.79,Dairy,South
9911,2024-01-15,Orla,1029,2477,1.31,0.83,Dairy,South
9912,2024-12-03,Orla,1534,2203,1.41,0.81,Dairy,South
9913,2024-09-11,Orla,1516,1371,1.36,0.86,Dairy,East
9914,2024-04-01,Orla,1574,1024,1.27,0.76,Dairy,North
9915,2024-10-05,Orla,1220,360,1.19,0.83,Dairy,East
9916,2024-07-24,Orla,1826,534,1.28,0.78,Dairy,South
9917,2024-04-03,Orla,1989,2685,1.33,0.81,Dairy,North
9918,2024-08-12,Orla,1593,634,1.34,0.78,Dairy,East
9919,2024-10-27,Orla,1493,480,1.21,0.9,Dairy,East
9920,2024-11-13,Orla,1753,2250,1.25,0.79,Dairy,South
9921,2024-07-17,Orla,1252,128,1.09,0.72,Dairy,West
9922,2024-09-27,Orla,1563,1606,1.32,0.79,Dairy,East
9923,2024-08-21,Orla,1320,1171,1.18,0.81,Dairy,East
9924,2024-02-15,Orla,1038,1490,1.27,0.81,Dairy,North
9925,2024-03-04,Orla,1464,646,1.24,0.74,Dairy,East
9926,2024-08-17,Orla,1770,426,1.35,0.74,Dairy,West
9927,2024-09-05,Orla,1937,2413,1.33,0.89,Dairy,East
9928,2024-09-02,Orla,1838,1851,1.25,0.79,Dairy,North
9929,2024-03-15,Orla,1410,828,1.31,0.79,Dairy,West
9930,2024-06-05,Orla,1411,318,1.35,0.9,Dairy,South
9931,2024-08-10,Orla,1491,225,1.32,0.84,Dairy,West
9932,2024-07-08,Orla,1437,981,1.06,0.8,Dairy,East
9933,2024-02-21,Orla,1478,1502,1.46,0.81,Dairy,West
9934,2024-03-28,Orla,1782,418,1.34,0.9,Dairy,East
9935,2024-11-08,Orla,1948,1428,1.38,0.77,Dairy,South
9936,2024-12-04,Orla,1071,1323,1.25,0.84,Dairy,East
9937,2024-03-06,Orla,1581,184,1.23,0.83,Dairy,North
9938,2024-05-29,Orla,1219,1164,1.26,0.8,Dairy,West
9939,2024-01-20,Orla,1003,2870,1.44,0.77,Dairy,West
9940,2024-02-02,Orla,1861,1674,1.28,0.82,Dairy,North
9941,2024-11-23,Orla,1912,1486,1.3,0.8,Dairy,West
9942,2024-10-07,Orla,1289,2042,1.43,0.84,Dairy,North
9943,2024-02-15,Orla,1379,461,1.27,0.72,Dairy,South
9944,2024-03-13,Orla,1901,2514,1.3,0.96,Dairy,South
9945,2024-12-19,Orla,1803,1304,1.21,0.83,Dairy,North
9946,2024-11-08,Orla,1354,1354,1.44,0.82,Dairy,West
9947,2024-12-08,Orla,1742,1087,1.25,0.9,Dairy,West
9948,2024-05-12,Orla,1934,1948,1.29,0.77,Dairy,West
9949,2024-02-24,Orla,1079,2735,1.07,0.77,Dairy,North
9950,2024-03-01,Orla,1065,2636,1.29,0.78,Dairy,West
9951,2024-12-10,Orla,1135,1357,1.29,0.91,Dairy,North
9952,2024-01-08,Orla,1398,1552,1.27,0.8,Dairy,South
9953,2024-09-28,Orla,1702,930,1.18,0.94,Dairy,North
9954,2024-09-02,Orla,1346,2813,1.34,0.77,Dairy,West
9955,2024-06-24,Orla,1847,1417,1.17,0.67,Dairy,East
9956,2024-04-25,Orla,1960,1471,1.18,0.72,Dairy,South
9957,2024-11-12,Orla,1058,975,1.28,0.83,Dairy,South
9958,2024-09-27,Orla,1777,460,1.38,0.83,Dairy,South
9959,2024-07-11,Orla,1518,1998,1.3,0.82,Dairy,South
9960,2024-05-29,Orla,1879,457,1.32,0.75,Dairy,East
9961,2024-05-10,Orla,1713,1506,1.25,0.74,Dairy,West
9962,2024-04-11,Orla,1843,2883,1.25,0.73,Dairy,North
9963,2024-11-05,Orla,1976,163,1.36,0.78,Dairy,West
9964,2024-09-26,Orla,1236,1519,1.39,0.82,Dairy,West
9965,2024-10-18,Orla,1779,2328,1.38,0.86,Dairy,West
9966,2024-07-28,Orla,1078,2734,1.34,0.85,Dairy,West
9967,2024-12-26,Orla,1557,2336,1.32,0.81,Dairy,West
9968,2024-12-03,Orla,1754,1615,1.2,0.93,Dairy,North
9969,2024-03-07,Orla,1799,679,1.26,0.8,Dairy,West
9970,2024-01-10,Orla,1671,2317,1.25,0.69,Dairy,West
9971,2024-02-18,Orla,1114,421,1.31,0.73,Dairy,South
9972,2024-04-20,Orla,1985,1295,1.35,0.81,Dairy,East
9973,2024-11-16,Orla,1461,2431,1.28,0.73,Dairy,West
9974,2024-08-06,Orla,1625,2513,1.13,0.87,Dairy,North
9975,2024-02-26,Orla,1125,2258,1.39,0.81,Dairy,South
9976,2024-10-09,Orla,1601,2225,1.24,0.87,Dairy,West
9977,2024-04-22,Orla,1572,2400,1.24,0.81,Dairy,East
9978,2024-05-12,Orla,1964,2383,1.35,0.68,Dairy,North
9979,2024-03-11,Orla,1499,2240,1.26,0.88,Dairy,West
9980,2024-03-23,Orla,1828,1938,1.3,0.8,Dairy,West
9981,2024-02-26,Orla,1101,321,1.32,0.8,Dairy,West
9982,2024-12-14,Orla,1625,995,1.31,0.82,Dairy,West
9983,2024-09-27,Orla,1173,1613,1.28,0.79,Dairy,South
9984,2024-04-20,Orla,1451,1917,1.31,0.83,Dairy,West
9985,2024-12-22,Orla,1091,1084,1.46,0.81,Dairy,South
9986,2024-03-16,Orla,1694,1732,1.39,0.8,Dairy,South
9987,2024-06-06,Orla,1384,2990,1.37,0.73,Dairy,North
9988,2024-01-20,Orla,1204,2399,1.33,0.8,Dairy,South
9989,2024-05-10,Orla,1362,2143,1.42,0.79,Dairy,North
9990,2024-11-24,Orla,1706,2289,1.37,0.83,Dairy,South
9991,2024-05-01,Orla,1816,2458,1.4,0.84,Dairy,East
9992,2024-02-10,Orla,1497,1508,1.4,0.79,Dairy,South
9993,2024-06-15,Orla,1536,681,1.35,0.78,Dairy,West
9994,2024-05-09,Orla,1233,1435,1.34,0.86,Dairy,South
9995,2024-01-23,Orla,1015,2493,1.28,0.84,Dairy,North
9996,2024-10-05,Orla,1980,401,1.44,0.77,Dairy,East
9997,2024-09-07,Orla,1140,1887,1.3,0.72,Dairy,North
9998,2024-01-09,Orla,1947,2654,1.23,0.89,Dairy,West
9999,2024-01-13,Orla,1619,2394,1.33,0.84,Dairy,West
10000,2024-11-02,Orla,1419,2635,1.29,0.85,Dairy,West
10001,2024-11-15,Orla,1455,2047,1.23,0.74,Dairy,North
10002,2024-02-21,Orla,1299,1472,1.24,0.84,Dairy,South
10003,2024-07-27,Orla,1338,890,1.31,0.75,Dairy,North
10004,2024-02-07,Orla,1302,1011,1.31,0.85,Dairy,South
10005,2024-04-09,Orla,1891,1475,1.2,0.79,Dairy,North
10006,2024-07-11,Orla,1591,2301,1.28,0.73,Dairy,West
10007,2024-07-09,Orla,1075,1633,1.37,0.81,Dairy,North
10008,2024-02-20,Orla,1787,2052,1.12,0.83,Dairy,North
10009,2024-05-20,Orla,1913,694,1.28,0.83,Dairy,South
10010,2024-06-16,Orla,1949,1690,1.3,0.8,Dairy,East
10011,2024-11-06,Orla,1779,161,1.35,0.7,Dairy,East
10012,2024-04-18,Orla,1623,1265,1.29,0.87,Dairy,North
10013,2024-07-25,Orla,1920,565,1.27,0.83,Dairy,East
10014,2024-10-26,Orla,1315,1272,1.34,0.8,Dairy,West
10015,2024-04-19,Orla,1499,2458,1.3,0.86,Dairy,South
10016,2024-07-14,Orla,1074,915,1.42,0.73,Dairy,East
10017,2024-05-31,Orla,1725,2250,1.34,0.78,Dairy,East
10018,2024-08-30,Orla,1365,2175,1.36,0.85,Dairy,South
10019,2024-05-07,Orla,1545,607,1.31,0.91,Dairy,North
10020,2024-04-14,Orla,1652,2281,1.43,0.78,Dairy,North
10021,2024-01-10,Orla,1677,158,1.26,0.71,Dairy,West
10022,2024-12-21,Orla,1395,2217,1.22,0.84,Dairy,South
10023,2024-05-27,Orla,1230,2058,1.29,0.87,Dairy,South
10024,2024-12-30,Orla,1803,284,1.28,0.71,Dairy,East
10025,2024-12-29,Orla,1027,2719,1.29,0.79,Dairy,West
10026,2024-05-19,Orla,1474,1597,1.44,0.86,Dairy,South
10027,2024-07-08,Orla,1294,1780,1.24,0.87,Dairy,North
10028,2024-04-03,Orla,1844,2315,1.3,0.72,Dairy,West
10029,2024-08-16,Orla,1426,677,1.19,0.79,Dairy,West
10030,2024-03-03,Orla,1871,1247,1.43,0.77,Dairy,East
10031,2024-12-05,Orla,1090,1336,1.14,0.75,Dairy,East
10032,2024-01-25,Orla,1114,281,1.31,0.81,Dairy,South
10033,2024-09-24,Orla,1158,170,1.21,0.82,Dairy,East
10034,2024-10-07,Orla,1257,655,1.2,0.89,Dairy,North
10035,2024-01-11,Orla,1372,951,1.24,0.68,Dairy,West
10036,2024-11-15,Orla,1849,1318,1.22,0.83,Dairy,South
10037,2024-07-19,Orla,1089,1415,1.32,0.76,Dairy,West
10038,2024-05-05,Orla,1756,1180,1.21,0.74,Dairy,West
10039,2024-11-01,Orla,1297,2012,1.37,0.79,Dairy,North
10040,2024-07-08,Orla,1030,2830,1.39,0.81,Dairy,East
10041,2024-03-29,Orla,1828,1423,1.42,0.77,Dairy,South
10042,2024-12-20,Orla,1357,2465,1.19,0.79,Dairy,South
10043,2024-04-25,Orla,1823,928,1.25,0.8,Dairy,East
10044,2024-12-17,Orla,1469,2241,1.27,0.82,Dairy,West
